PLANTA,TEMPORADA,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES,Fecha,%SP+P,%SP+P ANTERIOR,ORIGEN
SUPE,2024 - II,592,16.7,0.049,0,2024,11,12/11/2024,0.65,0.71,ambas
SUPE,2024 - II,1447,18.6,0.055,0.008,2024,11,13/11/2024,0.77,0.65,ambas
SUPE,2024 - II,1460,12.9,0.035,0.015,2024,11,14/11/2024,0.33,0.77,ambas
SUPE,2024 - II,1425,20.4,0.043,0,2024,11,15/11/2024,0.48,0.33,ambas
SUPE,2024 - II,496,11.5,0.34,0.002,2024,11,16/11/2024,0,0.48,ambas
SUPE,2024 - II,408,10.5,0.057,0.07,2024,11,17/11/2024,0,0,ambas
SUPE,2024 - II,897,12.6,0.283,0.172,2024,11,23/11/2024,0.66,,ambas
SUPE,2024 - II,1410,9.3,0.371,0.016,2024,11,24/11/2024,0.96,0.66,ambas
SUPE,2024 - II,554,14.2,0.096,0.028,2024,12,09/12/2024,0.32,,ambas
SUPE,2024 - II,1537,24.6,0,0.006,2024,12,13/12/2024,0.44,,ambas
SUPE,2024 - II,590,17.4,0.323,0.211,2024,12,15/12/2024,0.64,,ambas
SUPE,2024 - II,1288,16.9,0.267,0.02,2024,12,17/12/2024,1,,ambas
SUPE,2024 - II,228,13.8,0.011,0.222,2024,12,18/12/2024,1,1,ambas
SUPE,2024 - II,1901,25.3,0.081,0.009,2024,12,23/12/2024,0.89,,ambas
SUPE,2024 - II,1435,16.5,0.427,0.119,2024,12,27/12/2024,0.73,,ambas
SUPE,2024 - II,1769,14.8,0.047,0.147,2024,12,30/12/2024,0.59,,ambas
SUPE,2024 - II,449,6.8,0.051,0.094,2024,12,31/12/2024,0.11,0.59,ambas
SUPE,2024 - II,1503,13.9,0.157,0.044,2025,1,05/01/2025,1,,ambas
SUPE,2024 - II,895,16.3,0.194,0.087,2025,1,06/01/2025,0.47,1,ambas
SUPE,2024 - II,1607,12.1,0.002,0.1,2025,1,07/01/2025,0.69,0.47,ambas
SUPE,2024 - II,438,8.8,0.019,0.156,2025,1,08/01/2025,0.8,0.69,ambas
SUPE,2024 - II,904,12.4,0.057,0.073,2025,1,09/01/2025,1,0.8,ambas
SUPE,2024 - II,400,8.8,0.168,0.23,2025,1,10/01/2025,0.56,1,ambas
SUPE,2024 - II,17,9.5,0,0.45,2025,1,11/01/2025,1,0.56,ambas
SUPE,2024 - II,990,15.6,0.066,0.019,2025,1,12/01/2025,0.7,1,ambas
SUPE,2024 - II,1471,20.5,0.078,0.141,2025,1,13/01/2025,0.51,0.7,ambas
SUPE,2024 - II,33,6,0.033,0.055,2025,1,14/01/2025,0,0.51,ambas
SUPE,2024 - II,229,6.5,0.085,0.053,2025,1,15/01/2025,0,0,ambas
SUPE,2024 - II,298,6.1,0.094,0.012,2025,1,16/01/2025,0.55,0,ambas
SUPE,2024 - II,376,11,0.25,0.02,2025,1,17/01/2025,0.73,0.55,ambas
SUPE,2025 - I,1814,14.2,0.371,0.002,2025,4,22/04/2025,0.21,,ambas
SUPE,2025 - I,1022,9.2,0.429,0.004,2025,4,23/04/2025,0.31,0.21,ambas
SUPE,2025 - I,1526,13.6,0.34,0.051,2025,4,24/04/2025,0.49,0.31,ambas
SUPE,2025 - I,1397,11.5,0.429,0.019,2025,4,25/04/2025,0,0.49,ambas
SUPE,2025 - I,151,10.2,0.137,0.066,2025,4,26/04/2025,0,0,ambas
SUPE,2025 - I,1120,17.5,0.255,0.024,2025,4,27/04/2025,0.71,0,ambas
SUPE,2025 - I,844,13.8,0.489,0.053,2025,4,28/04/2025,0,0.71,ambas
SUPE,2025 - I,1633,9.2,0.319,0.007,2025,4,29/04/2025,0.12,0,ambas
SUPE,2025 - I,1690,12,0.523,0,2025,4,30/04/2025,0.35,0.12,ambas
SUPE,2025 - I,1424,13.1,0.619,0.018,2025,5,01/05/2025,0,0.35,ambas
SUPE,2025 - I,1697,13.8,0.147,0.058,2025,5,02/05/2025,0.23,0,ambas
SUPE,2025 - I,730,17.9,0.594,0.145,2025,5,03/05/2025,0,0.23,ambas
SUPE,2025 - I,1595,19.9,0.46,0.098,2025,5,04/05/2025,0,0,ambas
SUPE,2025 - I,1281,12.2,0.197,0,2025,5,05/05/2025,0.09,0,ambas
SUPE,2025 - I,1615,23.4,0.276,0.07,2025,5,06/05/2025,0.43,0.09,ambas
SUPE,2025 - I,1040,17.1,0.21,0,2025,5,07/05/2025,0.32,0.43,ambas
SUPE,2025 - I,1198,16.4,0.304,0.056,2025,5,09/05/2025,0.29,,ambas
SUPE,2025 - I,1753,17.5,0.242,0.034,2025,5,10/05/2025,0.33,0.29,ambas
SUPE,2025 - I,1215,12.4,0.067,0.014,2025,5,11/05/2025,0.62,0.33,ambas
SUPE,2025 - I,1217,12.1,0.153,0.074,2025,5,12/05/2025,0.48,0.62,ambas
SUPE,2025 - I,1498,14.7,0.15,0,2025,5,13/05/2025,0.37,0.48,ambas
SUPE,2025 - I,1797,14.1,0.28,0.012,2025,5,14/05/2025,0.38,0.37,ambas
SUPE,2025 - I,1401,15.7,0.381,0.001,2025,5,15/05/2025,0.01,0.38,ambas
SUPE,2025 - I,1034,11.1,0.347,0,2025,5,16/05/2025,0.7,0.01,ambas
SUPE,2025 - I,1343,14.3,0.368,0.002,2025,5,17/05/2025,0.47,0.7,ambas
SUPE,2025 - I,1489,11.8,0.173,0.003,2025,5,18/05/2025,0.47,0.47,ambas
SUPE,2025 - I,1738,18.5,0.232,0.007,2025,5,19/05/2025,0.27,0.47,ambas
SUPE,2025 - I,1412,15.5,0.241,0.006,2025,5,20/05/2025,0,0.27,ambas
SUPE,2025 - I,593,15.2,0.254,0,2025,5,21/05/2025,0.16,0,ambas
SUPE,2025 - I,727,21,0.332,0,2025,5,22/05/2025,0.93,0.16,ambas
SUPE,2025 - I,1045,18,0.67,0,2025,5,23/05/2025,0.15,0.93,ambas
SUPE,2025 - I,506,12.9,0.319,0,2025,5,27/05/2025,0,,ambas
SUPE,2025 - I,81,25.7,0.47,0.05,2025,5,28/05/2025,0,0,ambas
SUPE,2025 - I,873,12.6,0.44,0.043,2025,6,03/06/2025,0,,ambas
SUPE,2025 - I,187,6.6,0.062,0.008,2025,6,04/06/2025,0,0,ambas
SUPE,2025 - I,1506,22.4,0.212,0,2025,6,05/06/2025,0.13,0,ambas
SUPE,2025 - I,277,6.7,0.242,0.063,2025,6,09/06/2025,0,,ambas
SUPE,2025 - I,380,10.2,0.505,0.199,2025,6,10/06/2025,0,0,ambas
SUPE,2025 - I,12,7.9,0.016,0,2025,6,16/06/2025,0,,ambas
SUPE,2025 - I,310,11.7,0.22,0.082,2025,6,17/06/2025,0.92,0,ambas
SUPE,2025 - I,172,6.8,0.253,0.179,2025,6,18/06/2025,0.89,0.92,ambas
SUPE,2025 - I,447,10.7,0.132,0.06,2025,6,19/06/2025,0.69,0.89,ambas
SUPE,2025 - I,349,9.4,0.532,0.064,2025,7,10/07/2025,0,,ambas
SUPE,2025 - II,204,17.8,0.747,0,2025,11,14/11/2025,1,,ambas
SUPE,2026 - I,710,10.4,0.361,0,2026,4,10/04/2026,1,,ambas
SUPE,2026 - I,477,12.3,0.497,0.023,2026,4,11/04/2026,1,1,ambas
SUPE,2026 - I,942,9.6,0.38,0,2026,4,12/04/2026,0.29,1,ambas
SUPE,2026 - I,177,7.4,0.53,0,2026,4,13/04/2026,0,0.29,ambas
SUPE,2026 - I,892,19.1,0.498,0.069,2026,4,21/04/2026,0.02,,ambas
SUPE,2026 - I,1682,17.6,0.528,0,2026,4,22/04/2026,0.37,0.02,ambas
SUPE,2026 - I,1471,16.1,0.685,0.027,2026,4,23/04/2026,0.08,0.37,ambas
SUPE,2026 - I,694,26.1,0.625,0.006,2026,4,24/04/2026,0,0.08,ambas
VEGUETA,2020 - II,446,9.2,0.013,0.001,2020,11,12/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1322,10.7,0.007,0.001,2020,11,13/11/2020,,,solo calidadmp
VEGUETA,2020 - II,2498,16.3,0.093,0,2020,11,14/11/2020,,,solo calidadmp
VEGUETA,2020 - II,591,10,0.015,0,2020,11,15/11/2020,,,solo calidadmp
VEGUETA,2020 - II,2457,22,0.194,0.006,2020,11,16/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1591,16.2,0.161,0.034,2020,11,17/11/2020,,,solo calidadmp
VEGUETA,2020 - II,2462,12.9,0.268,0.043,2020,11,18/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1478,17.4,0.212,0.023,2020,11,19/11/2020,,,solo calidadmp
VEGUETA,2020 - II,767,14.1,0.016,0.026,2020,11,20/11/2020,,,solo calidadmp
VEGUETA,2020 - II,613,10.6,0.014,0,2020,11,21/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1999,18,0.001,0,2020,11,22/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1299,10.5,0,0.001,2020,11,23/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1288,12.5,0.024,0.005,2020,11,24/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1519,12.1,0,0,2020,11,25/11/2020,,,solo calidadmp
VEGUETA,2020 - II,2275,15.6,0,0,2020,11,26/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1212,14,0.068,0.043,2020,11,27/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1956,30.7,0.04,0,2020,11,30/11/2020,,,solo calidadmp
VEGUETA,2020 - II,1414,31.1,0.011,0,2020,12,02/12/2020,,,solo calidadmp
VEGUETA,2020 - II,491,11.1,0.285,0,2020,12,03/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1130,31.6,0.037,0,2020,12,04/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1962,15.4,0.024,0.007,2020,12,06/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1636,14.3,0.144,0.008,2020,12,07/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1606,11.4,0.147,0.074,2020,12,08/12/2020,,,solo calidadmp
VEGUETA,2020 - II,752,10.9,0.066,0.006,2020,12,09/12/2020,,,solo calidadmp
VEGUETA,2020 - II,964,16.6,0.006,0.008,2020,12,12/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1855,17.1,0,0,2020,12,13/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1278,13.6,0.006,0.069,2020,12,14/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1221,9.4,0.035,0.107,2020,12,15/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1382,12.5,0,0.03,2020,12,16/12/2020,,,solo calidadmp
VEGUETA,2020 - II,2333,30.4,0.002,0.009,2020,12,17/12/2020,,,solo calidadmp
VEGUETA,2020 - II,2426,11.6,0.133,0.066,2020,12,19/12/2020,,,solo calidadmp
VEGUETA,2020 - II,197,6.9,0.045,0.112,2020,12,20/12/2020,,,solo calidadmp
VEGUETA,2020 - II,718,27.5,0,0.025,2020,12,21/12/2020,,,solo calidadmp
VEGUETA,2020 - II,966,28.3,0,0.036,2020,12,22/12/2020,,,solo calidadmp
VEGUETA,2020 - II,688,39.8,0,0.035,2020,12,23/12/2020,,,solo calidadmp
VEGUETA,2020 - II,558,27.9,0,0.004,2020,12,26/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1520,24.7,0.008,0,2020,12,27/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1042,36.2,0,0.003,2020,12,28/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1408,41.2,0,0.037,2020,12,31/12/2020,,,solo calidadmp
VEGUETA,2020 - II,1129,7.7,0.286,0.008,2021,1,06/01/2021,,,solo calidadmp
VEGUETA,2020 - II,816,10.9,0.062,0.029,2021,1,09/01/2021,,,solo calidadmp
VEGUETA,2020 - II,994,13.2,0.185,0.016,2021,1,10/01/2021,,,solo calidadmp
VEGUETA,2020 - II,1450,10.6,0.07,0.015,2021,1,11/01/2021,,,solo calidadmp
VEGUETA,2020 - II,2278,13.6,0.212,0.048,2021,1,12/01/2021,,,solo calidadmp
VEGUETA,2020 - II,1490,13.1,0.245,0.029,2021,1,13/01/2021,,,solo calidadmp
VEGUETA,2020 - II,454,9.5,0.493,0.092,2021,1,15/01/2021,,,solo calidadmp
VEGUETA,2020 - II,896,13.3,0.266,0.012,2021,1,16/01/2021,,,solo calidadmp
VEGUETA,2020 - II,664,8.3,0.672,0.004,2021,1,18/01/2021,,,solo calidadmp
VEGUETA,2020 - II,1578,7.2,0.22,0.019,2021,1,19/01/2021,,,solo calidadmp
VEGUETA,2020 - II,698,8.4,0.314,0.043,2021,1,21/01/2021,,,solo calidadmp
VEGUETA,2021 - I,1741,11.9,0.29,0.008,2021,4,30/04/2021,0.57,,ambas
VEGUETA,2021 - I,2643,14.5,0.159,0.03,2021,5,01/05/2021,0.71,0.57,ambas
VEGUETA,2021 - I,2973,13.5,0.077,0.003,2021,5,02/05/2021,0.64,0.71,ambas
VEGUETA,2021 - I,1188,10.6,0.258,0.009,2021,5,03/05/2021,0.82,0.64,ambas
VEGUETA,2021 - I,2656,12.9,0.152,0,2021,5,04/05/2021,0.55,0.82,ambas
VEGUETA,2021 - I,2533,14.2,0.178,0,2021,5,05/05/2021,0.53,0.55,ambas
VEGUETA,2021 - I,2586,13.8,0.129,0.006,2021,5,06/05/2021,0.74,0.53,ambas
VEGUETA,2021 - I,2693,14,0.114,0,2021,5,07/05/2021,0.63,0.74,ambas
VEGUETA,2021 - I,2048,13.8,0.366,0.001,2021,5,08/05/2021,0.54,0.63,ambas
VEGUETA,2021 - I,2410,15.6,0.335,0,2021,5,09/05/2021,0.36,0.54,ambas
VEGUETA,2021 - I,336,10.4,0.598,0,2021,5,10/05/2021,0.34,0.36,ambas
VEGUETA,2021 - I,524,13.2,0.181,0.001,2021,5,11/05/2021,0.68,0.34,ambas
VEGUETA,2021 - I,1817,13.3,0.309,0.014,2021,5,12/05/2021,0.66,0.68,ambas
VEGUETA,2021 - I,915,10.2,0.591,0,2021,5,13/05/2021,0.86,0.66,ambas
VEGUETA,2021 - I,711,10.1,0.227,0,2021,5,14/05/2021,0.69,0.86,ambas
VEGUETA,2021 - I,3261,25.2,0.07,0.007,2021,5,15/05/2021,0.92,0.69,ambas
VEGUETA,2021 - I,1832,11.1,0.366,0,2021,5,16/05/2021,0.78,0.92,ambas
VEGUETA,2021 - I,973,11.5,0.431,0.011,2021,5,18/05/2021,0.57,,ambas
VEGUETA,2021 - I,1275,9.8,0.508,0,2021,5,22/05/2021,1,,ambas
VEGUETA,2021 - I,4275,30,0.023,0,2021,5,23/05/2021,0.9,1,ambas
VEGUETA,2021 - I,794,16.7,0.084,0,2021,5,24/05/2021,0.66,0.9,ambas
VEGUETA,2021 - I,102,14.6,0.413,0,2021,5,28/05/2021,0.99,,ambas
VEGUETA,2021 - I,1218,8.5,0.041,0,2021,5,29/05/2021,1,0.99,ambas
VEGUETA,2021 - I,3055,17.3,0.17,0,2021,5,30/05/2021,0.83,1,ambas
VEGUETA,2021 - I,1960,19,0.279,0,2021,6,03/06/2021,0.39,,ambas
VEGUETA,2021 - I,726,10.6,0.223,0,2021,6,04/06/2021,0.6,0.39,ambas
VEGUETA,2021 - I,920,13.3,0.15,0,2021,6,05/06/2021,1,0.6,ambas
VEGUETA,2021 - I,538,14.3,0.174,0,2021,6,06/06/2021,0.68,1,ambas
VEGUETA,2021 - I,112,13.6,0.302,0,2021,6,07/06/2021,1,0.68,ambas
VEGUETA,2021 - I,399,12.7,0.125,0,2021,6,09/06/2021,1,,ambas
VEGUETA,2021 - I,420,7,0.325,0,2021,6,10/06/2021,1,1,ambas
VEGUETA,2021 - I,284,7.2,0.248,0,2021,6,16/06/2021,1,,ambas
VEGUETA,2021 - I,2356,11.7,0.218,0.004,2021,6,17/06/2021,0.91,1,ambas
VEGUETA,2021 - I,2705,15.9,0.274,0.017,2021,6,18/06/2021,0.31,0.91,ambas
VEGUETA,2021 - I,32,8,0.786,0.078,2021,6,19/06/2021,,,solo calidadmp
VEGUETA,2021 - I,1212,8.5,0.316,0,2021,6,23/06/2021,0.45,,ambas
VEGUETA,2021 - I,283,19.6,0,0.002,2021,7,03/07/2021,0.35,,ambas
VEGUETA,2021 - I,1659,36.7,0,0,2021,7,05/07/2021,0.87,,ambas
VEGUETA,2021 - II,1279,16.4,0.03,0.103,2021,11,15/11/2021,0,,ambas
VEGUETA,2021 - II,2605,14.6,0.248,0.03,2021,11,17/11/2021,0.76,,ambas
VEGUETA,2021 - II,1983,16.7,0.093,0.017,2021,11,18/11/2021,1,0.76,ambas
VEGUETA,2021 - II,2914,19.6,0.054,0.004,2021,11,19/11/2021,0.51,1,ambas
VEGUETA,2021 - II,2532,16.5,0.051,0,2021,11,20/11/2021,0.71,0.51,ambas
VEGUETA,2021 - II,2723,14.9,0.034,0,2021,11,21/11/2021,0.97,0.71,ambas
VEGUETA,2021 - II,1178,18.4,0.109,0.005,2021,11,22/11/2021,0.83,0.97,ambas
VEGUETA,2021 - II,2759,14.4,0.064,0.001,2021,11,23/11/2021,0.38,0.83,ambas
VEGUETA,2021 - II,1741,12.9,0.157,0.015,2021,11,24/11/2021,0.78,0.38,ambas
VEGUETA,2021 - II,2026,16.1,0.005,0,2021,11,25/11/2021,0.84,0.78,ambas
VEGUETA,2021 - II,2817,20,0.032,0,2021,11,26/11/2021,0.2,0.84,ambas
VEGUETA,2021 - II,1758,15.4,0.058,0,2021,11,27/11/2021,0.6,0.2,ambas
VEGUETA,2021 - II,3002,13.8,0.022,0.011,2021,11,28/11/2021,0.52,0.6,ambas
VEGUETA,2021 - II,2881,16.2,0.066,0.018,2021,11,29/11/2021,0.42,0.52,ambas
VEGUETA,2021 - II,771,15.6,0.063,0.003,2021,11,30/11/2021,0,0.42,ambas
VEGUETA,2021 - II,2722,15.4,0.016,0.001,2021,12,01/12/2021,0.23,0,ambas
VEGUETA,2021 - II,2046,21.6,0.007,0,2021,12,02/12/2021,0.28,0.23,ambas
VEGUETA,2021 - II,640,17.8,0.024,0,2021,12,03/12/2021,0.22,0.28,ambas
VEGUETA,2021 - II,2422,12.3,0.074,0,2021,12,04/12/2021,0.79,0.22,ambas
VEGUETA,2021 - II,653,15.9,0.058,0.002,2021,12,05/12/2021,1,0.79,ambas
VEGUETA,2021 - II,3056,17.1,0.017,0.006,2021,12,06/12/2021,0.7,1,ambas
VEGUETA,2021 - II,2328,12.7,0.09,0.008,2021,12,07/12/2021,0.84,0.7,ambas
VEGUETA,2021 - II,2752,17.2,0.271,0.059,2021,12,08/12/2021,0.91,0.84,ambas
VEGUETA,2021 - II,577,10.4,0.038,0.064,2021,12,09/12/2021,1,0.91,ambas
VEGUETA,2021 - II,1630,12.9,0.026,0.045,2021,12,10/12/2021,0.8,1,ambas
VEGUETA,2021 - II,1358,10.6,0.051,0.042,2021,12,11/12/2021,1,0.8,ambas
VEGUETA,2021 - II,1013,9.2,0.061,0.009,2021,12,12/12/2021,1,1,ambas
VEGUETA,2021 - II,1568,11.5,0.084,0.038,2021,12,13/12/2021,1,1,ambas
VEGUETA,2021 - II,1081,8.6,0.067,0.025,2021,12,14/12/2021,0.82,1,ambas
VEGUETA,2021 - II,1902,12.9,0.046,0.034,2021,12,15/12/2021,0.83,0.82,ambas
VEGUETA,2021 - II,2358,11.9,0.311,0.023,2021,12,16/12/2021,0.33,0.83,ambas
VEGUETA,2021 - II,1070,8.4,0.382,0.011,2021,12,17/12/2021,0.72,0.33,ambas
VEGUETA,2021 - II,1202,9.7,0.164,0,2021,12,18/12/2021,0.53,0.72,ambas
VEGUETA,2021 - II,1139,10.7,0.269,0,2021,12,19/12/2021,0.71,0.53,ambas
VEGUETA,2021 - II,198,6,0.001,0,2021,12,20/12/2021,0.72,0.71,ambas
VEGUETA,2022 - I,1707,8.2,0.689,0.022,2022,5,04/05/2022,0.06,,ambas
VEGUETA,2022 - I,2953,15.8,0.678,0.022,2022,5,05/05/2022,0.18,0.06,ambas
VEGUETA,2022 - I,2091,23.7,0.552,0.017,2022,5,06/05/2022,0,0.18,ambas
VEGUETA,2022 - I,586,12.9,0.445,0.001,2022,5,07/05/2022,0,0,ambas
VEGUETA,2022 - I,1392,18.1,0.241,0,2022,5,08/05/2022,0.24,0,ambas
VEGUETA,2022 - I,595,27,0.128,0,2022,5,10/05/2022,0.91,,ambas
VEGUETA,2022 - I,2044,27.5,0.045,0.008,2022,5,11/05/2022,0.52,0.91,ambas
VEGUETA,2022 - I,2891,14.2,0.62,0.014,2022,5,12/05/2022,0,0.52,ambas
VEGUETA,2022 - I,3363,19.7,0.687,0.043,2022,5,13/05/2022,0.12,0,ambas
VEGUETA,2022 - I,2172,26.8,0.636,0.011,2022,5,14/05/2022,0,0.12,ambas
VEGUETA,2022 - I,2818,28.1,0.061,0,2022,5,16/05/2022,0.46,,ambas
VEGUETA,2022 - I,1924,14.6,0.162,0,2022,5,18/05/2022,0.21,,ambas
VEGUETA,2022 - I,2398,17.4,0.078,0,2022,5,19/05/2022,0.17,0.21,ambas
VEGUETA,2022 - I,1707,22.3,0.241,0,2022,5,21/05/2022,0.08,,ambas
VEGUETA,2022 - I,3186,19.7,0.093,0,2022,5,22/05/2022,0.2,0.08,ambas
VEGUETA,2022 - I,889,18,0.064,0,2022,5,23/05/2022,0,0.2,ambas
VEGUETA,2022 - I,425,8.7,0.062,0,2022,5,24/05/2022,0.87,0,ambas
VEGUETA,2022 - I,1490,30.5,0.075,0.04,2022,5,26/05/2022,0.5,,ambas
VEGUETA,2022 - I,2768,27.4,0.192,0.001,2022,5,28/05/2022,0.6,,ambas
VEGUETA,2022 - I,938,11.6,0.492,0.019,2022,5,29/05/2022,0.63,0.6,ambas
VEGUETA,2022 - I,2052,23.4,0.318,0,2022,5,30/05/2022,0.94,0.63,ambas
VEGUETA,2022 - I,1743,16.9,0.236,0,2022,5,31/05/2022,0.58,0.94,ambas
VEGUETA,2022 - I,1703,21.8,0.106,0.007,2022,6,01/06/2022,0.69,0.58,ambas
VEGUETA,2022 - I,1627,26,0.232,0,2022,6,02/06/2022,0.67,0.69,ambas
VEGUETA,2022 - I,1934,24,0.359,0.016,2022,6,03/06/2022,0.65,0.67,ambas
VEGUETA,2022 - I,723,13.3,0.194,0,2022,6,10/06/2022,1,,ambas
VEGUETA,2022 - I,2769,20.2,0.199,0.052,2022,6,11/06/2022,0.85,1,ambas
VEGUETA,2022 - I,2097,15.9,0.248,0.074,2022,6,12/06/2022,0.78,0.85,ambas
VEGUETA,2022 - I,1935,21.3,0.451,0.072,2022,6,13/06/2022,0.87,0.78,ambas
VEGUETA,2022 - I,712,13.5,0.024,0.022,2022,6,15/06/2022,0.93,,ambas
VEGUETA,2022 - I,1928,10.8,0.077,0.003,2022,6,16/06/2022,0.47,0.93,ambas
VEGUETA,2022 - I,2050,29.9,0.271,0.043,2022,6,18/06/2022,0.73,,ambas
VEGUETA,2022 - I,1579,22.4,0.587,0.026,2022,6,19/06/2022,0.15,0.73,ambas
VEGUETA,2022 - I,2094,12.9,0.402,0,2022,6,20/06/2022,0.74,0.15,ambas
VEGUETA,2022 - I,2933,15.6,0.207,0,2022,6,21/06/2022,0.37,0.74,ambas
VEGUETA,2022 - I,1996,16.6,0.171,0,2022,6,22/06/2022,0.76,0.37,ambas
VEGUETA,2022 - I,922,9.4,0.13,0,2022,7,02/07/2022,0.6,,ambas
VEGUETA,2022 - I,2413,20.7,0.106,0.02,2022,7,03/07/2022,0.94,0.6,ambas
VEGUETA,2022 - I,1256,9.7,0.625,0.087,2022,7,05/07/2022,0.77,,ambas
VEGUETA,2022 - I,1802,9.7,0.489,0.026,2022,7,06/07/2022,0.93,0.77,ambas
VEGUETA,2022 - I,984,10.3,0.549,0.038,2022,7,07/07/2022,0.43,0.93,ambas
VEGUETA,2022 - I,472,12.8,0.388,0.053,2022,7,11/07/2022,0.25,,ambas
VEGUETA,2022 - I,765,20.4,0.514,0.044,2022,7,12/07/2022,0,0.25,ambas
VEGUETA,2022 - I,997,12.1,0.511,0.044,2022,7,13/07/2022,0.19,0,ambas
VEGUETA,2022 - I,1436,15,0.389,0,2022,7,14/07/2022,0.68,0.19,ambas
VEGUETA,2022 - I,932,9.6,0.794,0.033,2022,7,23/07/2022,0.24,,ambas
VEGUETA,2022 - II,2083,13.7,0.311,0,2022,11,23/11/2022,1,,ambas
VEGUETA,2022 - II,1123,17.8,0.23,0.007,2022,11,24/11/2022,1,1,ambas
VEGUETA,2022 - II,260,3.7,0.481,0.004,2022,11,27/11/2022,0.43,,ambas
VEGUETA,2022 - II,2916,20.6,0.369,0.009,2022,11,28/11/2022,0.85,0.43,ambas
VEGUETA,2022 - II,1322,14.4,0.033,0.003,2022,11,30/11/2022,0.98,,ambas
VEGUETA,2022 - II,616,12.3,0.122,0.023,2022,12,01/12/2022,0.88,0.98,ambas
VEGUETA,2022 - II,810,12.8,0.13,0.032,2022,12,02/12/2022,0.73,0.88,ambas
VEGUETA,2022 - II,1430,9.3,0.596,0.117,2022,12,04/12/2022,0.48,,ambas
VEGUETA,2022 - II,850,24.7,0.045,0,2022,12,07/12/2022,0.38,,ambas
VEGUETA,2022 - II,49,4,0.106,0.02,2022,12,08/12/2022,0,0.38,ambas
VEGUETA,2022 - II,1122,12.3,0.58,0.009,2022,12,09/12/2022,0.42,0,ambas
VEGUETA,2022 - II,869,7.2,0.406,0.009,2022,12,10/12/2022,1,0.42,ambas
VEGUETA,2022 - II,426,6.1,0.6,0.043,2022,12,11/12/2022,0.88,1,ambas
VEGUETA,2022 - II,739,27.1,0.554,0.005,2022,12,12/12/2022,0.5,0.88,ambas
VEGUETA,2022 - II,1098,11.6,0.108,0.008,2022,12,13/12/2022,1,0.5,ambas
VEGUETA,2022 - II,2605,14.4,0.032,0,2022,12,14/12/2022,0.42,1,ambas
VEGUETA,2022 - II,1078,14.2,0.043,0,2022,12,15/12/2022,0.21,0.42,ambas
VEGUETA,2022 - II,1178,17.6,0.027,0.002,2022,12,16/12/2022,0,0.21,ambas
VEGUETA,2022 - II,2826,21,0.003,0,2022,12,18/12/2022,0.27,,ambas
VEGUETA,2022 - II,1860,25.2,0.004,0,2022,12,19/12/2022,0,0.27,ambas
VEGUETA,2022 - II,349,11.1,0.358,0.001,2022,12,20/12/2022,0.39,0,ambas
VEGUETA,2022 - II,2517,11.1,0.534,0.026,2022,12,21/12/2022,0.4,0.39,ambas
VEGUETA,2022 - II,1156,14.5,0.023,0.011,2022,12,29/12/2022,0.83,,ambas
VEGUETA,2022 - II,440,10.1,0,0.003,2022,12,30/12/2022,0.73,0.83,ambas
VEGUETA,2022 - II,1371,6.2,0.325,0.016,2023,1,03/01/2023,0.95,,ambas
VEGUETA,2022 - II,253,9.2,0.717,0.079,2023,1,04/01/2023,0,0.95,ambas
VEGUETA,2022 - II,440,9.8,0.108,0.048,2023,1,07/01/2023,0.59,,ambas
VEGUETA,2022 - II,89,5.9,0.675,0.01,2023,1,10/01/2023,0,,ambas
VEGUETA,2022 - II,683,13,0.47,0.092,2023,1,14/01/2023,0.56,,ambas
VEGUETA,2023 - I,1058,24,0.83,0.005,2023,8,07/08/2023,0.4,,ambas
VEGUETA,2023 - I,676,38.7,0.66,0,2023,8,08/08/2023,0.35,0.4,ambas
VEGUETA,2023 - I,282,7.4,0.839,0.008,2023,8,09/08/2023,0,0.35,ambas
VEGUETA,2023 - I,272,8.6,0.748,0.019,2023,8,10/08/2023,0.16,0,ambas
VEGUETA,2023 - II,2723,12.2,0.653,0,2023,10,21/10/2023,0.32,,ambas
VEGUETA,2023 - II,2032,12.9,0.405,0,2023,10,22/10/2023,0,0.32,ambas
VEGUETA,2023 - II,903,10.9,0.729,0,2023,10,23/10/2023,0.16,0,ambas
