PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES
MALABRIGO,2024 - II,11/11/2024,539,10,0.002,0,2024,11
MALABRIGO,2024 - II,12/11/2024,493,9.2,0,0,2024,11
MALABRIGO,2024 - II,19/11/2024,359,8.5,0,0.025,2024,11
MALABRIGO,2024 - II,20/11/2024,467,13.2,0,0.007,2024,11
MALABRIGO,2024 - II,21/11/2024,2084,13,0,0.047,2024,11
MALABRIGO,2024 - II,22/11/2024,1898,14.2,0.222,0.216,2024,11
MALABRIGO,2024 - II,23/11/2024,1623,20.9,0.15,0.183,2024,11
MALABRIGO,2024 - II,24/11/2024,496,24.6,0.217,0,2024,11
MALABRIGO,2024 - II,25/11/2024,274,16.2,0.403,0,2024,11
MALABRIGO,2024 - II,27/11/2024,757,16,0.084,0.032,2024,11
MALABRIGO,2024 - II,28/11/2024,464,8.6,0,0,2024,11
MALABRIGO,2024 - II,29/11/2024,1531,20.6,0.102,0.126,2024,11
MALABRIGO,2024 - II,30/11/2024,1795,10.7,0.118,0.03,2024,11
MALABRIGO,2024 - II,01/12/2024,2787,10.9,0.062,0.214,2024,12
MALABRIGO,2024 - II,02/12/2024,3875,13.3,0.019,0.099,2024,12
MALABRIGO,2024 - II,03/12/2024,1991,11,0.047,0.03,2024,12
MALABRIGO,2024 - II,04/12/2024,2283,10.5,0.013,0.176,2024,12
MALABRIGO,2024 - II,05/12/2024,3360,15.3,0.074,0.075,2024,12
MALABRIGO,2024 - II,06/12/2024,2862,12.4,0.002,0.133,2024,12
MALABRIGO,2024 - II,07/12/2024,3186,16.9,0.005,0.068,2024,12
MALABRIGO,2024 - II,08/12/2024,2816,13.1,0.025,0.03,2024,12
MALABRIGO,2024 - II,09/12/2024,3675,12.7,0,0,2024,12
MALABRIGO,2024 - II,10/12/2024,1792,9.6,0.003,0,2024,12
MALABRIGO,2024 - II,11/12/2024,2361,15.1,0.044,0,2024,12
MALABRIGO,2024 - II,12/12/2024,1808,9.2,0.285,0.131,2024,12
MALABRIGO,2024 - II,13/12/2024,3772,16.6,0,0.096,2024,12
MALABRIGO,2024 - II,14/12/2024,2903,14.9,0,0.017,2024,12
MALABRIGO,2024 - II,15/12/2024,3038,14.2,0.078,0,2024,12
MALABRIGO,2024 - II,16/12/2024,3114,13.4,0.038,0,2024,12
MALABRIGO,2024 - II,17/12/2024,1314,13.5,0.241,0.009,2024,12
MALABRIGO,2024 - II,18/12/2024,1032,8,0.12,0.055,2024,12
MALABRIGO,2024 - II,19/12/2024,1053,13.6,0.01,0.145,2024,12
MALABRIGO,2024 - II,20/12/2024,1797,15.6,0.015,0.239,2024,12
MALABRIGO,2024 - II,30/12/2024,1537,9.4,0.51,0.213,2024,12
MALABRIGO,2024 - II,31/12/2024,3696,12,0.289,0.071,2024,12
MALABRIGO,2024 - II,01/01/2025,2846,11.9,0.085,0.165,2025,1
MALABRIGO,2024 - II,02/01/2025,2122,11.1,0.589,0.026,2025,1
MALABRIGO,2024 - II,03/01/2025,404,12.6,0.016,0.632,2025,1
MALABRIGO,2024 - II,04/01/2025,45,10.5,0.98,0,2025,1
MALABRIGO,2024 - II,09/01/2025,591,12.2,0.057,0.144,2025,1
MALABRIGO,2024 - II,10/01/2025,330,9.9,0.031,0.136,2025,1
MALABRIGO,2024 - II,11/01/2025,937,10.6,0.644,0.03,2025,1
MALABRIGO,2024 - II,12/01/2025,999,14.5,0.226,0.157,2025,1
MALABRIGO,2024 - II,13/01/2025,1521,12.9,0.475,0.227,2025,1
MALABRIGO,2024 - II,14/01/2025,664,12.1,0.154,0.282,2025,1
MALABRIGO,2024 - II,15/01/2025,2192,14,0.015,0.045,2025,1
MALABRIGO,2024 - II,16/01/2025,2089,25.8,0.121,0.092,2025,1
MALABRIGO,2024 - II,17/01/2025,2047,14,0.458,0.108,2025,1
MALABRIGO,2024 - II,18/01/2025,320,18.2,0.622,0.055,2025,1
MALABRIGO,2025 - I,23/04/2025,279,9.7,0.578,0.063,2025,4
MALABRIGO,2025 - I,24/04/2025,1149,10.1,0.694,0.054,2025,4
MALABRIGO,2025 - I,25/04/2025,858,13.4,0.256,0.113,2025,4
MALABRIGO,2025 - I,26/04/2025,215,7.8,0.741,0.032,2025,4
MALABRIGO,2025 - I,28/04/2025,60,4.7,0.679,0.063,2025,4
MALABRIGO,2025 - I,29/04/2025,2836,16.2,0.267,0.004,2025,4
MALABRIGO,2025 - I,30/04/2025,2410,9,0.685,0.036,2025,4
MALABRIGO,2025 - I,01/05/2025,1459,9.7,0.513,0.009,2025,5
MALABRIGO,2025 - I,02/05/2025,926,10.6,0.585,0.023,2025,5
MALABRIGO,2025 - I,03/05/2025,1377,13.5,0.391,0.018,2025,5
MALABRIGO,2025 - I,04/05/2025,3255,19.7,0.217,0.017,2025,5
MALABRIGO,2025 - I,05/05/2025,395,6.4,0.485,0.018,2025,5
MALABRIGO,2025 - I,06/05/2025,1540,14.5,0.424,0.023,2025,5
MALABRIGO,2025 - I,07/05/2025,1333,12,0.391,0.015,2025,5
MALABRIGO,2025 - I,09/05/2025,2733,17.9,0.169,0,2025,5
MALABRIGO,2025 - I,11/05/2025,2162,26,0.295,0,2025,5
MALABRIGO,2025 - I,12/05/2025,2835,20.4,0.395,0.006,2025,5
MALABRIGO,2025 - I,17/05/2025,781,17,0.426,0.091,2025,5
MALABRIGO,2025 - I,18/05/2025,1377,23,0.065,0.267,2025,5
MALABRIGO,2025 - I,04/07/2025,961,20.1,0.716,0.003,2025,7
MALABRIGO,2025 - I,05/07/2025,1587,19.1,0.656,0.003,2025,7
MALABRIGO,2025 - I,06/07/2025,869,22.6,0.698,0,2025,7
MALABRIGO,2025 - I,07/07/2025,510,19.8,0.642,0.001,2025,7
MALABRIGO,2025 - I,08/07/2025,892,22.5,0.431,0.029,2025,7
MALABRIGO,2025 - I,09/07/2025,1041,18.2,0.705,0.031,2025,7
MALABRIGO,2025 - I,10/07/2025,803,24.9,0.793,0.003,2025,7
MALABRIGO,2025 - I,11/07/2025,639,14.6,0.105,0,2025,7
MALABRIGO,2025 - I,12/07/2025,382,31.8,0.273,0.002,2025,7
MALABRIGO,2025 - I,13/07/2025,973,25,0.672,0.009,2025,7
MALABRIGO,2025 - I,14/07/2025,545,19.1,0.876,0.019,2025,7
MALABRIGO,2025 - I,15/07/2025,930,26.6,0.637,0,2025,7
MALABRIGO,2025 - I,16/07/2025,140,22.8,0.848,0.021,2025,7
MALABRIGO,2025 - I,17/07/2025,573,14.8,0.808,0.079,2025,7
MALABRIGO,2025 - I,18/07/2025,211,19.4,0.915,0.044,2025,7
MALABRIGO,2025 - I,19/07/2025,1465,19.6,0.558,0.004,2025,7
MALABRIGO,2025 - I,20/07/2025,3604,27.2,0.714,0.031,2025,7
MALABRIGO,2025 - I,21/07/2025,2606,24.7,0.701,0.037,2025,7
MALABRIGO,2025 - I,22/07/2025,2616,26.5,0.759,0.032,2025,7
MALABRIGO,2025 - I,23/07/2025,4258,29.2,0.795,0.028,2025,7
MALABRIGO,2025 - II,07/11/2025,2235,12.3,0.291,0.001,2025,11
MALABRIGO,2025 - II,08/11/2025,5407,20,0.284,0,2025,11
MALABRIGO,2025 - II,10/11/2025,2968,13.1,0.31,0,2025,11
MALABRIGO,2025 - II,11/11/2025,3576,19.4,0.337,0,2025,11
MALABRIGO,2025 - II,13/11/2025,2525,12.5,0.365,0,2025,11
MALABRIGO,2025 - II,14/11/2025,3294,14.9,0.416,0,2025,11
MALABRIGO,2025 - II,15/11/2025,2803,12.7,0.482,0,2025,11
MALABRIGO,2025 - II,16/11/2025,3262,18.2,0.635,0,2025,11
MALABRIGO,2025 - II,17/11/2025,2904,27.7,0.696,0,2025,11
MALABRIGO,2025 - II,18/11/2025,2371,13.1,0.229,0,2025,11
MALABRIGO,2025 - II,19/11/2025,3832,17.1,0.091,0,2025,11
MALABRIGO,2025 - II,20/11/2025,3358,13.8,0.107,0.012,2025,11
MALABRIGO,2025 - II,21/11/2025,2811,20.9,0.101,0.004,2025,11
MALABRIGO,2025 - II,22/11/2025,2502,20.2,0.288,0,2025,11
MALABRIGO,2025 - II,23/11/2025,3429,19.1,0.404,0,2025,11
MALABRIGO,2025 - II,24/11/2025,3512,25.1,0.697,0,2025,11
MALABRIGO,2025 - II,25/11/2025,1355,33.9,0.595,0,2025,11
MALABRIGO,2025 - II,26/11/2025,1034,12,0.081,0.013,2025,11
MALABRIGO,2025 - II,27/11/2025,664,12.4,0.091,0.148,2025,11
MALABRIGO,2025 - II,28/11/2025,2232,13.7,0.569,0.035,2025,11
MALABRIGO,2025 - II,29/11/2025,73,4.9,0.48,0,2025,11
MALABRIGO,2025 - II,30/11/2025,51,7.3,0.057,0,2025,11
MALABRIGO,2025 - II,01/12/2025,34,5.7,0.051,0,2025,12
MALABRIGO,2025 - II,02/12/2025,99,7.1,0.006,0,2025,12
MALABRIGO,2025 - II,04/12/2025,686,30.4,0,0,2025,12
MALABRIGO,2025 - II,05/12/2025,262,7.7,0.135,0,2025,12
MALABRIGO,2025 - II,10/12/2025,3707,12.4,0.114,0.001,2025,12
MALABRIGO,2025 - II,11/12/2025,4224,13.5,0.159,0.004,2025,12
MALABRIGO,2025 - II,12/12/2025,2925,18.1,0.265,0.026,2025,12
MALABRIGO,2025 - II,13/12/2025,3250,20.4,0.11,0.057,2025,12
MALABRIGO,2025 - II,14/12/2025,274,11.3,0.313,0.36,2025,12
MALABRIGO,2025 - II,15/12/2025,93,8.6,0.307,0.031,2025,12
MALABRIGO,2025 - II,27/12/2025,1746,10.9,0.053,0,2025,12
MALABRIGO,2025 - II,28/12/2025,2077,12.5,0.032,0.023,2025,12
MALABRIGO,2025 - II,29/12/2025,2235,12.1,0.023,0.039,2025,12
MALABRIGO,2025 - II,30/12/2025,3108,13.5,0.08,0.002,2025,12
MALABRIGO,2025 - II,31/12/2025,3773,16.6,0.326,0,2025,12
MALABRIGO,2025 - II,01/01/2026,2912,15.3,0.249,0.004,2026,1
MALABRIGO,2025 - II,02/01/2026,3661,15.5,0.146,0.032,2026,1
MALABRIGO,2025 - II,03/01/2026,2935,19.8,0.179,0.016,2026,1
MALABRIGO,2025 - II,04/01/2026,1732,23.4,0.114,0.017,2026,1
MALABRIGO,2025 - II,05/01/2026,1777,12.7,0.132,0.099,2026,1
MALABRIGO,2025 - II,06/01/2026,509,12.7,0.108,0.031,2026,1
MALABRIGO,2025 - II,07/01/2026,600,11.1,0.11,0.03,2026,1
MALABRIGO,2026 - I,09/04/2026,148,6.9,0.891,0.003,2026,4
MALABRIGO,2026 - I,10/04/2026,815,5.1,0.722,0.003,2026,4
MALABRIGO,2026 - I,11/04/2026,806,6.4,0.582,0.003,2026,4
MALABRIGO,2026 - I,12/04/2026,1705,7.8,0.727,0.004,2026,4
MALABRIGO,2026 - I,13/04/2026,1453,8.6,0.81,0.023,2026,4
MALABRIGO,2026 - I,14/04/2026,643,8.2,0.357,0.003,2026,4
MALABRIGO,2026 - I,17/04/2026,2024,11.6,0.823,0.05,2026,4
MALABRIGO,2026 - I,18/04/2026,2193,11.4,0.829,0.136,2026,4
MALABRIGO,2026 - I,19/04/2026,3974,14.4,0.715,0.008,2026,4
MALABRIGO,2026 - I,20/04/2026,1344,8.1,0.488,0.003,2026,4
MALABRIGO,2026 - I,21/04/2026,2151,10.4,0.502,0,2026,4
MALABRIGO,2026 - I,22/04/2026,22,10.2,0.875,0,2026,4
MALABRIGO,2026 - I,24/04/2026,85,16.1,0.885,0,2026,4
MALABRIGO,2026 - I,07/05/2026,443,7.2,0.756,0.001,2026,5
MALABRIGO,2026 - I,08/05/2026,380,9.9,0.788,0.001,2026,5
MALABRIGO,2026 - I,09/05/2026,90,4.7,0.963,0.041,2026,5
P. SUR,2020 - II,12/11/2020,789,14.2,0.16,0.054,2020,11
P. SUR,2020 - II,13/11/2020,2282,17.7,0.162,0.001,2020,11
P. SUR,2020 - II,14/11/2020,1497,13.9,0.128,0.002,2020,11
P. SUR,2020 - II,15/11/2020,1579,18.2,0.126,0,2020,11
P. SUR,2020 - II,16/11/2020,2086,25.9,0.359,0.044,2020,11
P. SUR,2020 - II,17/11/2020,1159,22.8,0.072,0.015,2020,11
P. SUR,2020 - II,19/11/2020,794,15.5,0.13,0.033,2020,11
P. SUR,2020 - II,20/11/2020,1068,12.8,0.194,0.019,2020,11
P. SUR,2020 - II,21/11/2020,512,14.5,0.159,0.047,2020,11
P. SUR,2020 - II,22/11/2020,1561,21.1,0.094,0.002,2020,11
P. SUR,2020 - II,23/11/2020,709,21.7,0.231,0.082,2020,11
P. SUR,2020 - II,25/11/2020,967,15.6,0.143,0.025,2020,11
P. SUR,2020 - II,26/11/2020,493,11.4,0.107,0.123,2020,11
P. SUR,2020 - II,27/11/2020,1862,20.3,0.216,0.053,2020,11
P. SUR,2020 - II,28/11/2020,1096,14.2,0.047,0,2020,11
P. SUR,2020 - II,29/11/2020,169,25.8,0,0,2020,11
P. SUR,2020 - II,30/11/2020,225,14.8,0.096,0,2020,11
P. SUR,2020 - II,01/12/2020,618,19.6,0.12,0,2020,12
P. SUR,2020 - II,02/12/2020,52,12.2,0,0,2020,12
P. SUR,2020 - II,03/12/2020,1776,16.5,0.078,0.009,2020,12
P. SUR,2020 - II,04/12/2020,116,11.6,0.122,0.012,2020,12
P. SUR,2020 - II,05/12/2020,274,11.8,0.076,0.021,2020,12
P. SUR,2020 - II,06/12/2020,694,16.3,0.163,0.017,2020,12
P. SUR,2020 - II,11/12/2020,1047,16.1,0.137,0.089,2020,12
P. SUR,2020 - II,12/12/2020,463,14.5,0.235,0.07,2020,12
P. SUR,2020 - II,13/12/2020,562,13.5,0.194,0.066,2020,12
P. SUR,2020 - II,14/12/2020,436,12.9,0.306,0.168,2020,12
P. SUR,2021 - I,26/04/2021,876,12.8,0.555,0,2021,4
P. SUR,2021 - I,27/04/2021,2465,18,0.229,0,2021,4
P. SUR,2021 - I,28/04/2021,2395,14.5,0.143,0.013,2021,4
P. SUR,2021 - I,29/04/2021,2217,15.5,0.186,0,2021,4
P. SUR,2021 - I,30/04/2021,1627,15.2,0.567,0.014,2021,4
P. SUR,2021 - I,01/05/2021,1707,16.3,0.682,0,2021,5
P. SUR,2021 - I,02/05/2021,1565,14.4,0.311,0,2021,5
P. SUR,2021 - I,03/05/2021,2033,20.8,0.383,0.011,2021,5
P. SUR,2021 - I,05/05/2021,1081,26.1,0.72,0.027,2021,5
P. SUR,2021 - I,06/05/2021,771,26.8,0.429,0,2021,5
P. SUR,2021 - I,07/05/2021,1487,16,0.271,0,2021,5
P. SUR,2021 - I,09/05/2021,1689,20.1,0.524,0,2021,5
P. SUR,2021 - I,10/05/2021,747,11.8,0.75,0.096,2021,5
P. SUR,2021 - I,12/05/2021,1106,23.5,0.182,0,2021,5
P. SUR,2021 - I,13/05/2021,700,15.3,0.217,0,2021,5
P. SUR,2021 - I,14/05/2021,1402,21.1,0.218,0,2021,5
P. SUR,2021 - I,16/05/2021,680,18.9,0.288,0,2021,5
P. SUR,2021 - I,27/05/2021,221,10.7,0.065,0,2021,5
P. SUR,2021 - I,05/06/2021,969,27.4,0.172,0,2021,6
P. SUR,2021 - I,06/06/2021,759,17.3,0.172,0,2021,6
P. SUR,2021 - I,07/06/2021,838,19.3,0.215,0,2021,6
P. SUR,2021 - I,08/06/2021,1719,19.3,0.231,0,2021,6
P. SUR,2021 - I,09/06/2021,2194,27.5,0.223,0,2021,6
P. SUR,2021 - I,14/06/2021,517,10.6,0.444,0,2021,6
P. SUR,2021 - II,15/11/2021,2418,15,0.263,0.024,2021,11
P. SUR,2021 - II,16/11/2021,1856,16.7,0.109,0,2021,11
P. SUR,2021 - II,17/11/2021,1642,13.4,0.255,0,2021,11
P. SUR,2021 - II,18/11/2021,2553,12.9,0.103,0.012,2021,11
P. SUR,2021 - II,19/11/2021,486,14.8,0.065,0,2021,11
P. SUR,2021 - II,20/11/2021,1165,15.3,0.645,0.017,2021,11
P. SUR,2021 - II,21/11/2021,2149,18.2,0.444,0.004,2021,11
P. SUR,2021 - II,29/11/2021,1134,24.1,0.055,0.021,2021,11
P. SUR,2021 - II,30/11/2021,640,19.7,0.036,0,2021,11
P. SUR,2021 - II,06/12/2021,2388,26,0.041,0.07,2021,12
P. SUR,2021 - II,07/12/2021,979,22.6,0.058,0.086,2021,12
P. SUR,2021 - II,08/12/2021,2448,29.5,0.274,0.024,2021,12
P. SUR,2021 - II,09/12/2021,1176,16.2,0.453,0.019,2021,12
P. SUR,2021 - II,10/12/2021,2226,19.7,0.466,0.001,2021,12
P. SUR,2021 - II,11/12/2021,1718,12.9,0.451,0,2021,12
P. SUR,2021 - II,12/12/2021,1683,14.9,0.559,0.003,2021,12
P. SUR,2021 - II,13/12/2021,1418,22.7,0.608,0.002,2021,12
P. SUR,2021 - II,14/12/2021,2413,16.4,0.053,0.013,2021,12
P. SUR,2021 - II,15/12/2021,1439,13.5,0.226,0.018,2021,12
P. SUR,2021 - II,16/12/2021,1709,24.6,0.32,0.023,2021,12
P. SUR,2021 - II,17/12/2021,1022,15.8,0.12,0,2021,12
P. SUR,2021 - II,18/12/2021,2177,14.7,0.171,0.011,2021,12
P. SUR,2021 - II,19/12/2021,1925,14.5,0.118,0.02,2021,12
P. SUR,2021 - II,20/12/2021,1056,20.5,0.259,0,2021,12
P. SUR,2021 - II,21/12/2021,1183,25.9,0.356,0.005,2021,12
P. SUR,2021 - II,22/12/2021,1396,11.2,0.189,0.014,2021,12
P. SUR,2021 - II,23/12/2021,2287,21.1,0.3,0.003,2021,12
P. SUR,2021 - II,25/12/2021,2030,16.3,0.245,0.012,2021,12
P. SUR,2021 - II,26/12/2021,753,13.1,0.105,0.004,2021,12
P. SUR,2021 - II,27/12/2021,458,25.4,0.381,0.017,2021,12
P. SUR,2022 - I,04/05/2022,39,5.5,0.089,0,2022,5
P. SUR,2022 - I,05/05/2022,1766,17,0.289,0,2022,5
P. SUR,2022 - I,06/05/2022,2204,16.5,0.215,0.004,2022,5
P. SUR,2022 - I,07/05/2022,2638,16.2,0.076,0.004,2022,5
P. SUR,2022 - I,08/05/2022,277,13.9,0.001,0,2022,5
P. SUR,2022 - I,10/05/2022,1816,9.2,0.286,0,2022,5
P. SUR,2022 - I,11/05/2022,2732,14.6,0.032,0.002,2022,5
P. SUR,2022 - I,12/05/2022,1085,14.1,0.06,0,2022,5
P. SUR,2022 - I,13/05/2022,1580,27.9,0.122,0.029,2022,5
P. SUR,2022 - I,14/05/2022,2444,18.4,0.179,0,2022,5
P. SUR,2022 - I,15/05/2022,1320,18.8,0.166,0.004,2022,5
P. SUR,2022 - I,16/05/2022,484,12.8,0.152,0,2022,5
P. SUR,2022 - I,17/05/2022,1960,22.8,0.287,0.004,2022,5
P. SUR,2022 - I,18/05/2022,1703,16.6,0.129,0,2022,5
P. SUR,2022 - I,19/05/2022,2352,21,0.07,0,2022,5
P. SUR,2022 - I,20/05/2022,218,9.5,0.036,0.004,2022,5
P. SUR,2022 - I,21/05/2022,808,10.9,0.042,0.025,2022,5
P. SUR,2022 - I,22/05/2022,328,6.5,0.06,0.001,2022,5
P. SUR,2022 - I,23/05/2022,939,15.4,0.061,0,2022,5
P. SUR,2022 - I,24/05/2022,335,18.5,0.044,0,2022,5
P. SUR,2022 - I,25/05/2022,1433,13,0.098,0,2022,5
P. SUR,2022 - I,26/05/2022,2073,15.7,0.051,0,2022,5
P. SUR,2022 - I,27/05/2022,399,15.1,0.11,0,2022,5
P. SUR,2022 - I,28/05/2022,2316,16.2,0.15,0,2022,5
P. SUR,2022 - I,29/05/2022,1482,16.5,0.215,0.001,2022,5
P. SUR,2022 - I,30/05/2022,1113,17.5,0.495,0,2022,5
P. SUR,2022 - I,31/05/2022,656,12.8,0.25,0,2022,5
P. SUR,2022 - I,01/06/2022,592,13.3,0.147,0.001,2022,6
P. SUR,2022 - I,02/06/2022,329,16.9,0.552,0,2022,6
P. SUR,2022 - I,07/06/2022,1059,11.9,0.439,0,2022,6
P. SUR,2022 - I,08/06/2022,1774,12.7,0.572,0.008,2022,6
P. SUR,2022 - II,23/11/2022,1439,17.7,0.187,0,2022,11
P. SUR,2022 - II,25/11/2022,1262,11.8,0.115,0,2022,11
P. SUR,2022 - II,26/11/2022,1098,10.7,0.014,0.001,2022,11
P. SUR,2022 - II,27/11/2022,781,9.8,0.22,0.001,2022,11
P. SUR,2022 - II,30/11/2022,891,15,0.049,0.009,2022,11
P. SUR,2022 - II,07/12/2022,93,8.8,0.504,0.082,2022,12
P. SUR,2022 - II,08/12/2022,1522,10.9,0.063,0.06,2022,12
P. SUR,2022 - II,09/12/2022,68,6.9,0.082,0,2022,12
P. SUR,2022 - II,12/12/2022,1092,12.5,0.117,0.018,2022,12
P. SUR,2022 - II,15/12/2022,181,10,0.18,0.041,2022,12
P. SUR,2022 - II,16/12/2022,320,10.8,0.201,0.054,2022,12
P. SUR,2022 - II,17/12/2022,326,10,0.069,0.013,2022,12
P. SUR,2022 - II,18/12/2022,1027,8.2,0.305,0.003,2022,12
P. SUR,2022 - II,19/12/2022,113,11,0.159,0,2022,12
P. SUR,2022 - II,20/12/2022,413,6.7,0.288,0,2022,12
P. SUR,2022 - II,02/01/2023,1046,13.2,0.417,0,2023,1
P. SUR,2022 - II,04/01/2023,341,7.7,0.097,0,2023,1
P. SUR,2022 - II,05/01/2023,192,9.4,0.04,0,2023,1
P. SUR,2022 - II,06/01/2023,2040,16.8,0.229,0,2023,1
P. SUR,2022 - II,07/01/2023,2331,12.7,0.213,0,2023,1
P. SUR,2022 - II,08/01/2023,1978,13.1,0.604,0.059,2023,1
P. SUR,2022 - II,09/01/2023,2555,13.5,0.566,0.014,2023,1
P. SUR,2022 - II,11/01/2023,638,16.6,0.459,0.038,2023,1
P. SUR,2022 - II,12/01/2023,270,9.9,0.545,0.013,2023,1
P. SUR,2022 - II,13/01/2023,409,9.7,0.598,0,2023,1
P. SUR,2022 - II,14/01/2023,471,16.4,0.185,0.043,2023,1
P. SUR,2022 - II,15/01/2023,224,12.3,0.763,0.03,2023,1
P. SUR,2022 - II,16/01/2023,325,11.4,0.413,0.006,2023,1
P. SUR,2023 - II,02/11/2023,630,19.4,0.075,0,2023,11
P. SUR,2023 - II,04/11/2023,1007,30.4,0.189,0,2023,11
P. SUR,2023 - II,09/11/2023,1067,35.9,0.135,0,2023,11
P. SUR,2023 - II,16/11/2023,280,8.2,0.922,0,2023,11
P. SUR,2023 - II,22/11/2023,647,8.5,0.614,0,2023,11
P. SUR,2023 - II,28/11/2023,1622,16.6,0.742,0,2023,11
P. SUR,2023 - II,29/11/2023,391,9.1,0.876,0,2023,11
P. SUR,2023 - II,30/11/2023,1327,15.6,0.861,0.029,2023,11
P. SUR,2023 - II,05/12/2023,2176,14.4,0.667,0,2023,12
P. SUR,2023 - II,11/12/2023,676,12.8,0.569,0.087,2023,12
P. SUR,2023 - II,12/12/2023,781,12.6,0.277,0.001,2023,12
P. SUR,2023 - II,16/12/2023,1140,7.9,0.58,0,2023,12
P. SUR,2023 - II,17/12/2023,1819,13,0.661,0,2023,12
P. SUR,2023 - II,18/12/2023,359,12.5,0.825,0.003,2023,12
P. SUR,2023 - II,29/12/2023,598,10.1,0.625,0,2023,12
P. SUR,2023 - II,30/12/2023,2153,14.2,0.834,0.002,2023,12
P. SUR,2023 - II,31/12/2023,639,11.9,0.745,0.006,2023,12
P. SUR,2023 - II,04/01/2024,1480,13.6,0.719,0.011,2024,1
P. SUR,2023 - II,09/01/2024,754,20.3,0.469,0.001,2024,1
P. SUR,2023 - II,10/01/2024,919,18,0.837,0,2024,1
P. SUR,2023 - II,11/01/2024,598,12.1,0.642,0,2024,1
P. SUR,2024 - I,18/04/2024,535,18.6,0.911,0,2024,4
P. SUR,2024 - I,19/04/2024,743,16.7,0.834,0.017,2024,4
P. SUR,2024 - I,20/04/2024,549,12.9,0.612,0.045,2024,4
P. SUR,2024 - I,21/04/2024,676,13,0.519,0.003,2024,4
P. SUR,2024 - I,22/04/2024,117,14.3,0.877,0.087,2024,4
P. SUR,2024 - I,26/04/2024,1296,11.4,0.945,0.025,2024,4
P. SUR,2024 - I,27/04/2024,961,10.5,0.869,0.06,2024,4
P. SUR,2024 - I,28/04/2024,1553,11.7,0.146,0.001,2024,4
P. SUR,2024 - I,29/04/2024,1935,14.8,0.35,0.01,2024,4
P. SUR,2024 - I,30/04/2024,1777,14.4,0.291,0.021,2024,4
P. SUR,2024 - I,01/05/2024,2093,13.8,0.247,0.009,2024,5
P. SUR,2024 - I,02/05/2024,1468,16.1,0.405,0.016,2024,5
P. SUR,2024 - I,03/05/2024,1725,16,0.287,0.011,2024,5
P. SUR,2024 - I,04/05/2024,1874,21.1,0.795,0.033,2024,5
P. SUR,2024 - I,05/05/2024,446,19.5,0.88,0.037,2024,5
P. SUR,2024 - I,07/05/2024,1770,15.3,0.764,0.048,2024,5
P. SUR,2024 - I,08/05/2024,1610,14.4,0.446,0.01,2024,5
P. SUR,2024 - I,09/05/2024,1768,12.5,0.763,0.009,2024,5
P. SUR,2024 - I,10/05/2024,1129,10.3,0.553,0.004,2024,5
P. SUR,2024 - I,11/05/2024,217,9.6,0.945,0.007,2024,5
P. SUR,2024 - I,16/05/2024,576,8.8,0.874,0.111,2024,5
P. SUR,2024 - I,17/05/2024,1908,10.5,0.833,0.008,2024,5
P. SUR,2024 - II,01/11/2024,749,10.2,0.465,0.005,2024,11
P. SUR,2024 - II,02/11/2024,1754,10.7,0.927,0.038,2024,11
P. SUR,2024 - II,03/11/2024,1179,12.2,0.487,0.024,2024,11
P. SUR,2024 - II,04/11/2024,1718,16,0.364,0.026,2024,11
P. SUR,2024 - II,12/11/2024,482,13.1,0.857,0.009,2024,11
P. SUR,2024 - II,13/11/2024,1078,22.6,0.121,0.007,2024,11
P. SUR,2024 - II,17/11/2024,701,34.7,0.351,0.023,2024,11
P. SUR,2024 - II,20/11/2024,1430,11.2,0.61,0.015,2024,11
P. SUR,2024 - II,21/11/2024,1125,14.6,0.744,0.038,2024,11
P. SUR,2024 - II,22/11/2024,1888,12.1,0.548,0.018,2024,11
P. SUR,2024 - II,23/11/2024,981,10.1,0.333,0.007,2024,11
P. SUR,2024 - II,24/11/2024,1664,12.1,0.374,0.037,2024,11
P. SUR,2024 - II,25/11/2024,1204,14.7,0.35,0.026,2024,11
P. SUR,2024 - II,27/11/2024,2684,11.8,0.222,0.004,2024,11
P. SUR,2024 - II,28/11/2024,1686,12.8,0.448,0.025,2024,11
P. SUR,2024 - II,29/11/2024,1706,14.8,0.563,0.049,2024,11
P. SUR,2024 - II,30/11/2024,864,13.2,0.21,0.027,2024,11
P. SUR,2024 - II,01/12/2024,2135,20.4,0.361,0.013,2024,12
P. SUR,2024 - II,02/12/2024,2178,14,0.563,0.031,2024,12
P. SUR,2024 - II,03/12/2024,1320,12,0.16,0.018,2024,12
P. SUR,2024 - II,04/12/2024,1519,18.9,0.393,0.007,2024,12
P. SUR,2024 - II,05/12/2024,678,8.6,0.417,0.043,2024,12
P. SUR,2024 - II,06/12/2024,504,11.5,0.331,0.018,2024,12
P. SUR,2024 - II,13/12/2024,1444,16.6,0.642,0.081,2024,12
P. SUR,2024 - II,02/01/2025,698,14.5,0.237,0.036,2025,1
P. SUR,2024 - II,03/01/2025,1268,10.6,0.387,0.003,2025,1
P. SUR,2024 - II,04/01/2025,2020,9.1,0.178,0.006,2025,1
P. SUR,2024 - II,19/01/2025,1986,13.4,0.599,0.052,2025,1
P. SUR,2024 - II,20/01/2025,2140,13.5,0.55,0.009,2025,1
P. SUR,2024 - II,21/01/2025,1753,22.1,0.331,0.008,2025,1
P. SUR,2024 - II,22/01/2025,208,14.4,0.524,0.002,2025,1
